DATE;TEMP
06.05.2023;7.75906925
07.05.2023;4.80368908333333
08.05.2023;4.70452225
09.05.2023;4.871276
10.05.2023;3.02275741666667
11.05.2023;2.76863458333333
12.05.2023;-0.19840365
13.05.2023;1.44013383333333
14.05.2023;2.723977375
15.05.2023;2.332136
16.05.2023;1.4913755
17.05.2023;1.51912948333333
18.05.2023;0.388353883333333
19.05.2023;-0.2657177
20.05.2023;-0.955014936666667
21.05.2023;-0.583695375
22.05.2023;1.67229731666667
23.05.2023;5.28944980083333
24.05.2023;7.45811608333333
25.05.2023;1.80059766666667
26.05.2023;6.01923891666667
27.05.2023;9.15887633333333
28.05.2023;9.72601416666667
29.05.2023;4.80266666666667
30.05.2023;7.454389
31.05.2023;3.24347833333333
01.06.2023;2.50766941666667
02.06.2023;7.09345708333333
03.06.2023;6.11847416666667
04.06.2023;5.71279
05.06.2023;5.90537166666667
06.06.2023;9.35240916666667
07.06.2023;10.0671108333333
08.06.2023;9.9858925
09.06.2023;8.42251333333333
10.06.2023;11.3945158333333
11.06.2023;8.64319583333333
12.06.2023;8.84820916666667
13.06.2023;7.2706075
14.06.2023;6.5947975
15.06.2023;9.54906
16.06.2023;8.9682275
17.06.2023;10.837235
18.06.2023;12.6153725
19.06.2023;11.285215
20.06.2023;10.5389366666667
21.06.2023;9.2762575
22.06.2023;6.18244
23.06.2023;8.53068833333333
24.06.2023;12.0296333333333
25.06.2023;14.2740208333333
26.06.2023;14.1349925
27.06.2023;14.2389191666667
28.06.2023;13.8227058333333
29.06.2023;14.6620566666667
30.06.2023;7.75451583333333
01.07.2023;10.2806483333333
02.07.2023;13.0423958333333
03.07.2023;14.1149641666667
04.07.2023;13.668925
05.07.2023;12.452745
06.07.2023;11.4510566666667
07.07.2023;10.1719116666667
08.07.2023;12.2793575
09.07.2023;15.3731533333333
10.07.2023;16.5594333333333
11.07.2023;16.9566
12.07.2023;15.8106166666667
13.07.2023;12.972115
14.07.2023;14.3352166666667
15.07.2023;13.9433333333333
16.07.2023;13.3876508333333
17.07.2023;14.343725
18.07.2023;15.5374333333333
19.07.2023;15.1131583333333
20.07.2023;14.4139841666667
21.07.2023;11.3451258333333
22.07.2023;11.6184841666667
23.07.2023;12.0936008333333
24.07.2023;10.3933816666667
25.07.2023;10.5838275
26.07.2023;7.672055
27.07.2023;10.9127658333333
28.07.2023;11.1425183333333
29.07.2023;11.9149916666667
30.07.2023;11.51297
31.07.2023;11.56802
01.08.2023;9.85725166666667
02.08.2023;11.4856541666667
03.08.2023;9.4762225
04.08.2023;7.38857583333333
05.08.2023;5.83985875
06.08.2023;6.03246166666667
07.08.2023;5.052400575
08.08.2023;9.17053
09.08.2023;9.5904175
10.08.2023;11.2295625
11.08.2023;12.6316516666667
12.08.2023;13.4900666666667
13.08.2023;14.2520325
14.08.2023;13.4394916666667
15.08.2023;12.8949883333333
16.08.2023;13.4117925
17.08.2023;11.5460258333333
18.08.2023;13.3232241666667
19.08.2023;13.7648008333333
20.08.2023;14.9826483333333
21.08.2023;15.3715508333333
22.08.2023;15.66575
23.08.2023;15.2825416666667
24.08.2023;15.7167666666667
25.08.2023;14.605725
26.08.2023;9.94901916666667
27.08.2023;5.539235
28.08.2023;1.05684386666667
29.08.2023;1.42963058333333
30.08.2023;3.46312465
31.08.2023;5.30715283333333
01.09.2023;7.32603833333333
02.09.2023;7.49561166666667
03.09.2023;8.78976666666667
04.09.2023;10.57956
05.09.2023;11.1889725
06.09.2023;11.0840858333333
07.09.2023;10.7100866666667
08.09.2023;10.6295425
09.09.2023;10.4223558333333
10.09.2023;10.3013658333333
11.09.2023;10.4177366666667
12.09.2023;8.44067333333333
13.09.2023;6.44122666666667
14.09.2023;6.28778
15.09.2023;6.442615
16.09.2023;3.7357
17.09.2023;4.45396166666667
18.09.2023;3.877125
19.09.2023;4.80130041666667
20.09.2023;3.50779166666667
21.09.2023;2.63674666666667
22.09.2023;1.295423
23.09.2023;-0.162338383333333
24.09.2023;0.8909865375
25.09.2023;3.58423341666667
26.09.2023;4.19124441666667
27.09.2023;4.81767166666667
28.09.2023;5.48893666666667
29.09.2023;5.466935
30.09.2023;6.68116916666667
01.10.2023;7.97579416666667
02.10.2023;7.24055666666667
03.10.2023;6.34218583333333
04.10.2023;5.46118916666667
05.10.2023;4.95359666666667
06.10.2023;5.73690083333333
07.10.2023;6.2424
08.10.2023;5.41080416666667
09.10.2023;5.02071666666667
10.10.2023;5.08189916666667
11.10.2023;4.7751575
12.10.2023;3.84214066666667
13.10.2023;3.40639
14.10.2023;1.81805666666667
15.10.2023;0.03699325
16.10.2023;0.1374241
17.10.2023;0.74106375
18.10.2023;0.972257833333333
19.10.2023;0.51596375
20.10.2023;0.1175818
21.10.2023;-0.518860223333333
22.10.2023;-1.928003025
23.10.2023;-1.477545
24.10.2023;-0.816114833333333
25.10.2023;-1.29117725
26.10.2023;-0.702435858333333
27.10.2023;-1.78812433333333
28.10.2023;-3.59736583333333
29.10.2023;-2.68613883333333
30.10.2023;-2.285685
31.10.2023;-3.91715083333333
01.11.2023;-4.03776666666667
02.11.2023;-3.68141333333333
03.11.2023;-6.5917775
04.11.2023;-5.9155225
05.11.2023;-5.04117416666667
06.11.2023;-5.57288583333333
07.11.2023;-7.6563575
08.11.2023;-8.36094833333333
09.11.2023;-5.9631375
10.11.2023;-7.132435
11.11.2023;-8.68521916666667
12.11.2023;-5.19870916666667
13.11.2023;-2.35124083333333
14.11.2023;-0.8176055
15.11.2023;-5.10705916666667
16.11.2023;-4.270915
17.11.2023;-6.89620666666667
18.11.2023;-3.54045125
19.11.2023;-2.1868075
20.11.2023;-3.46443333333333
21.11.2023;-6.84765166666667
22.11.2023;-9.42660416666667
23.11.2023;-5.27844666666667
24.11.2023;-4.66306333333333
25.11.2023;-13.4214208333333
26.11.2023;-11.1197766666667
27.11.2023;-7.50197083333333
28.11.2023;-9.08301666666667
29.11.2023;-10.0659666666667
30.11.2023;-5.467775
01.12.2023;-4.61696416666667
02.12.2023;-9.25820083333333
03.12.2023;-11.9421666666667
04.12.2023;-9.83487833333333
05.12.2023;-10.0865716666667
06.12.2023;-11.9624583333333
07.12.2023;-8.65133
08.12.2023;-6.37401416666667
09.12.2023;-6.48761666666667
10.12.2023;-6.59136666666667
11.12.2023;-3.81069666666667
12.12.2023;-3.22070916666667
13.12.2023;-5.468805
14.12.2023;-9.30910416666667
15.12.2023;-9.41506083333333
16.12.2023;-6.79768083333333
17.12.2023;-6.034105
18.12.2023;-6.01421333333333
19.12.2023;-5.21103083333333
20.12.2023;-5.75006916666667
21.12.2023;-6.5072775
22.12.2023;-6.74041916666667
23.12.2023;-6.59651583333333
24.12.2023;-4.47044583333333
25.12.2023;-3.77207833333333
26.12.2023;-4.29389416666667
27.12.2023;-4.76502666666667
28.12.2023;-5.07337166666667
29.12.2023;-4.9436775
30.12.2023;-7.44003083333333
31.12.2023;-7.74840666666667
01.01.2024;-9.74025583333333
02.01.2024;-7.5735175
03.01.2024;-7.82514
04.01.2024;-8.69063333333333
05.01.2024;-6.90274583333333
06.01.2024;-7.61188
07.01.2024;-8.63379666666667
08.01.2024;-8.00812416666667
09.01.2024;-7.64363583333334
10.01.2024;-7.40762083333334
11.01.2024;-7.39137833333333
12.01.2024;-8.26376083333333
13.01.2024;-8.7543975
14.01.2024;-7.30918083333333
15.01.2024;-7.46820666666666
16.01.2024;-8.59958
17.01.2024;-4.73361
18.01.2024;-5.26155333333333
19.01.2024;-8.41770416666666
20.01.2024;-10.981785
21.01.2024;-8.92986166666667
22.01.2024;-5.73718
23.01.2024;-6.55784166666667
24.01.2024;-3.97522416666667
25.01.2024;-3.7083775
26.01.2024;-3.50333333333333
27.01.2024;-4.97523916666667
28.01.2024;-4.26475833333333
29.01.2024;-2.89008841666667
30.01.2024;-3.5541225
31.01.2024;-4.13953166666667
01.02.2024;-4.34177666666667
02.02.2024;-4.08355666666667
03.02.2024;-2.95724166666667
04.02.2024;-3.11320916666667
05.02.2024;-3.36018166666667
06.02.2024;-4.3624575
07.02.2024;-5.96729166666667
08.02.2024;-4.5218275
09.02.2024;-5.29024916666667
10.02.2024;-5.61099
11.02.2024;-8.1534825
12.02.2024;-8.2765575
13.02.2024;-8.25423083333333
14.02.2024;-6.3353325
15.02.2024;-2.942488875
16.02.2024;-1.72024755833333
17.02.2024;-3.4833975
18.02.2024;-2.957253725
19.02.2024;-5.222925
20.02.2024;-7.2437
21.02.2024;-4.36183166666667
22.02.2024;-3.7631715
23.02.2024;-5.67214416666667
24.02.2024;-8.13070583333334
25.02.2024;-8.6443225
26.02.2024;-7.40844583333333
27.02.2024;-6.4639075
28.02.2024;-6.37658166666667
29.02.2024;-4.46809366666667
01.03.2024;-4.30338775
02.03.2024;-5.91956166666667
03.03.2024;-8.1311275
04.03.2024;-6.90912083333333
05.03.2024;-6.0001425
06.03.2024;-9.91637083333333
07.03.2024;-8.2098175
08.03.2024;-7.46501
09.03.2024;-7.94629916666667
10.03.2024;-7.38162583333333
11.03.2024;-7.33222083333333
12.03.2024;-7.90648916666667
13.03.2024;-4.83002083333333
14.03.2024;-2.57696323333333
15.03.2024;-2.61362338333333
16.03.2024;-4.540885
17.03.2024;-3.29125144333333
18.03.2024;-2.45908333333333
19.03.2024;-2.108421455
20.03.2024;-1.11879944166667
21.03.2024;-1.265633875
22.03.2024;0.118582858333333
23.03.2024;-2.92341516666667
24.03.2024;-6.54790083333333
25.03.2024;-2.38039334166667
26.03.2024;-3.208197
27.03.2024;-3.7171903
28.03.2024;-5.52633916666667
29.03.2024;-4.58729416666667
30.03.2024;-6.1833825
31.03.2024;-5.69849
01.04.2024;-4.38018666666667
02.04.2024;-5.71368583333333
03.04.2024;-4.424397
04.04.2024;-2.001350775
05.04.2024;-0.5337316
06.04.2024;0.7304658
07.04.2024;2.10585810833333
08.04.2024;1.47959956
09.04.2024;-0.9192545
10.04.2024;-4.53996075
11.04.2024;-1.81406489166667
12.04.2024;1.6857497
13.04.2024;4.02962231666667
14.04.2024;5.69470408333333
15.04.2024;1.73406290833333
16.04.2024;-1.552206975
17.04.2024;-6.15392166666667
18.04.2024;-8.2129325
19.04.2024;-5.39677888333333
20.04.2024;-5.78116
21.04.2024;-4.4476026
22.04.2024;-5.5391
